tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media
935445317364760578,#설인아 #비디오스타 #SeolInAh #Shownu,2017-11-28 09:48:00,en,36f111be52d9886c,0,2,0,False,,True,False,[],"[""#설인아"", ""#비디오스타"", ""#SeolInAh"", ""#Shownu""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FDPtei5GVoAAcmm-.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]"
935107252385488896,#설인아 #비디오스타 #SeolInAh #Shownu,2017-11-27 11:25:00,en,36f111be52d9886c,0,1,0,False,,True,False,[],"[""#설인아"", ""#비디오스타"", ""#SeolInAh"", ""#Shownu""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FDPoq6fgU8AAlMK3.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]"
908859896866603008,"You have been so generous to me. I am so sorry for the many times I let you down.T_T
Though i dont deserve it please stay as my friend.. </3",2017-09-16 01:07:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
875589142071042048,"LISTEN: @JayeHanash drops new single #CoolDown! #CoolDownbyJamesReid 

myxph.com/features/31780/lis…",2017-06-16 05:41:00,en,36f111be52d9886c,0,974,9,False,,True,False,"[""http://myxph.com/features/31780/listen-james-reid-drops-new-single-cool-down/""]","[""#CoolDown"", ""#CoolDownbyJamesReid""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FDCa3pELU0AAm4wn.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]"
847781455019352064,makikisakay po,2017-03-31 12:03:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
846719238685540354,ANG ARTE,2017-03-28 13:42:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
846204934051844096,Does she know by @KianaVee currently playing at rx93.1. :) classy... <3,2017-03-27 03:39:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
843860254702030848,"Go @sam_concepcion and ms @MsLeaSalonga! :) 
#GlobeLive #IDareToDream",2017-03-20 16:22:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#GlobeLive"", ""#IDareToDream""]",[],[]
843800437992038401,I ain't playing with you #DarNadine,2017-03-20 12:24:00,en,36f111be52d9886c,0,110,1,False,,True,False,[],"[""#DarNadine""]",[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FC7XIAb7U8AAzjP6.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]"
842742463047614465,Go @KianaVee!!,2017-03-17 14:20:00,sw,36f111be52d9886c,0,0,0,False,,False,True,[],[],[],[]
842738670042005505,Yey! Just watched @KianaVee's music vid!Uve got the moves girl! Watch it friends!:),2017-03-17 14:05:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
842715659213529088,It's out! Watch and Share!! Kiana Valenciano - Does She Know (Official Music Video) piped.video/watch?v=xx51P0If…,2017-03-17 12:34:00,en,36f111be52d9886c,0,168,1,False,,True,False,"[""https://piped.video/watch?v=xx51P0IffF4&feature=share""]",[],[],[]
836225170511581185,Yung <3 ko naman.Kulang na lang si @hellobangsie fave people on earth ko na sana yung magkakasama! I love you guys! @JustSarahG @JayeHanash,2017-02-27 14:43:00,tl,36f111be52d9886c,0,0,0,False,,False,True,[],[],[],"[{""type"": ""image"", ""url"": ""https://nitter.net/pic/media%2FC5pFqRTVUAAdahJ.jpg%3Fname%3Dsmall%26format%3Dwebp"", ""alt"": """"}]"
821719702971875328,Yung PAKAK na fierce look ni Ms Kelly at Iris!Intense na ito! <3 @kimsmolina @hellobangsie,2017-01-18 14:03:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
811008290100387840,E yung mapapatutok ka sa TV pag commercial na ni @JayeHanash. Maka-inom na nga lang ng Milo :),2016-12-20 00:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
571829609706102784,"I never thought you'd distract me. Now, stop.",2015-03-01 00:29:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
